5,0,0,0.0231582,0,0,0,0.106862,0.479027,0,0,0.69111,0,0.358536,0.330613,0.0611805,0.198364,0,0,0.108553,0.288699,0,0,0,0.426384,0.299337,0.126659,0.55208,0.11218,0.0972161,0.501951,0,0.196566,0,0,0,0.530876,0,0,0,0.136855,0.0639859,0.661703,0,0.226124,0.375829,0.0688579,0,0.245716,0,0,0.418866,0,0.169073,0.26039,0.132351,0.467929,0,0.155657,0.443691,0,0.263069,0.293736,0.0877751,0.32773,0.129971,0.0918512,0.402197,0.252015,0.0704998,0.364008,0,0.437395,0.202229,0.201852,0.245918,0.143905,0.00010558,0.162124,0,0.481146,0.0423402,0.457655,0,0.489463,0.259935,0.0476243,0,0.264598,0.00191455,0.293218,0.0518183,0.45632,0.000239318,0,0,0.335329,0,0,0.645546,0,0.329947,0.145227,0.0998978,0.370673,0,0.279434,0.0175535,0,0.260682,0.399487,0,0,0.244552,0.0336158,0.367558,0.15693,0.0611192,0.273643,0,0.511488,0.193214,0.324034,0,0,0.000115136,0.53525,0.100522,0.0132063,0.047064,0.308041,0.0551077,0.485288,0.105568,0.0343589,0,0.187751,0,0.610389,0.030414,0,0.115695,0.11124,0.0806888,0.459358
2,0,0,0,0,0,0,0,0,0,0,0.163292,0,0.564793,0.146142,0.787666,0.112112,0,0,0,0,0,0,0,0,0.337072,0.0382429,0.612932,0.0139413,0.0662634,0.404188,0.105111,0.574659,0,0,0,0,0,0,0,0,0.264993,0.580395,0.258535,0.49966,0.00693733,0,0.0531253,0.52302,0,0,0.0463511,0,0.37912,0.123968,0.786764,0.118093,0,0.0643546,0.138382,0,0.397371,0.149218,0.0484432,0,0.180281,0.0169394,0.471239,0.0131751,0.0626215,0.278681,0.0628204,0.514479,0.254597,0.136837,0.11616,0,0.252804,0.103689,0.471419,0.0285961,0.21755,0.362829,0.218093,0.421499,0.00569813,0,0,0.281557,0.0386507,0.126775,0.483267,0,0.480423,0.000487002,0.0953282,0.159649,0,0.0563718,0.161475,0,0.680171,0.169993,0.201048,0,0,0,0,0,0.187097,0,0.635446,0,0.399159,0.125597,0.243382,0,0.156893,0.29787,0.289569,0.116644,0.00586579,0,0.261252,0,0.597923,0,0.359259,0,0.185954,0.330928,0.242799,0,0.277465,0.000405116,0.0792993,0.2805,0.520117,0,0.583214,0,0.156015,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0.113145,0,0.505147,0.219577,0.76613,0.311216,0,0,0,0,0,0,0,0,0.320202,0,0.557353,0.057701,0.0281864,0.389817,0,0.656313,0,0,0,0,0,0,0,0,0.2193,0.551319,0.158559,0.752911,0.0398641,0,0,0.233129,0,0,0,0,0.0947776,0.0979089,0.47763,0.250244,0,0.204688,0.357616,0,0.598969,0.153585,0.172671,0.329734,0.0631669,0,0.318329,0.0487824,0.00187145,0.0991077,0,0.431104,0.399198,0.186362,0.353299,0.21976,0.028446,0.385087,0.256676,0.338279,0.0748311,0.126001,0.120502,0.552233,0.00237927,0,0,0.0397893,0.0918331,0.489582,0.308402,0.0382182,0.108496,0,0.0179238,0.548329,0,0.0650916,0.235124,0,0.486422,0.123795,0.349119,0.0818958,0,0.0986817,0.0169319,0,0.0367703,0.597871,0.0690072,0.431704,0.327882,0.0438762,0.393732,0.046002,0.0211455,0.343363,0.0722289,0.364444,0,0.4091,0.0153956,0.249965,0.28683,0.103066,0.38365,0.0829571,0.13141,0.48537,0.110565,0.225581,0.0761661,0,0.0141324,0.34698,0.238099,0.272712,0.483274,0.198696,0.357646,0.00490606,0.0590437,0.148734
1,0,0,0,0,0.154288,0.262921,0.691319,0.00777042,0,0,0,0,0,0,0.655046,0,0.13597,0.132061,0.353389,0.00545034,0.504915,0.0996447,0.262281,0.00139752,0,0,0.231454,0,0.576485,0,0.345821,0,0.56978,0.103561,0.37221,0.00124247,0,0,0,0,0.512525,0,0.513227,0,0,0,0,0,0,0,0,0,0,0,0.705641,0,0,0,0,0,0.0385095,0,0.707522,0,0,0,0.165264,0,0.559162,0,0.393485,0,0,0,0.415604,0,0.558341,0,0.143955,0,0.500187,0,0.499817,0,0,0,0,0,0.499453,0,0.500542,0,0,0,0,0,0,0,0,0,0.0119545,0,0.616238,0,0,0.0422497,0.0330543,0.00209204,0.0883138,0.594519,0.474891,0.174504,0,0,0.306534,0,0.488474,0,0.181692,0,0,0.383744,0.389999,0.139912,0.401071,0.275845,0.0124309,0.279967,0.523109,0,0.522844,0,0,0,0,0,0.326526,0.418329,0.306397,0.254571,0.102983,0,0,0.0456276
8,0,0,0,0,0,0,0,0,0,0.0489363,0.0957834,0,0.549904,0.133676,0.782975,0.234772,0,0,0,0,0,0,0,0,0.328421,0.0666369,0.567283,0.104539,0.0958336,0.390539,0.178971,0.60102,0,0,0,0,0,0,0,0,0.237022,0.564248,0.252344,0.560154,0.0662147,0,0.0953051,0.48428,0,0,0.0367694,0,0.319958,0.108403,0.555705,0.150707,0,0.107966,0.0517922,0,0.23687,0.368007,0.324051,0.492055,0.172547,0.0248792,0.367953,0.055225,0.0569695,0.272737,0.0631843,0.460872,0.14061,0.300476,0.214867,0.293919,0.233413,0.152023,0.403579,0.232511,0.18393,0.386085,0.157918,0.434681,0.00361825,0,0.00796014,0.274646,0.106408,0.197752,0.432657,0.303502,0.363557,0.00105365,0.0908904,0.239886,0,0.0931342,0.0763952,0,0.402386,0.301013,0.260028,0.424458,0,0.0342705,0.24541,0,0.567109,0.10096,0.301216,0.035371,0.240552,0.259326,0.194961,0.254653,0.22388,0.234367,0.35498,0.16097,0.362733,0.0444515,0.393833,0.0254841,0.0481774,0.443006,0.0468,0.158065,0.182557,0.333866,0.389512,0.237903,0.329518,0.000948578,0.088993,0.238049,0.206794,0.393444,0.00325743,0.0353341,0.0805237,0.211535,0.0598279,0.469135
7,0,0,0.131166,0.00303231,0,0,0.123861,0.618201,0,0.153413,0.00178371,0,0,0.749425,0.00982501,0,0,0,0.190215,0.328318,0,0,0,0.520596,0,0.538973,0,0,0.189508,0.361966,0.356123,0.0275218,0,0,0,0.535786,0,0,0,0.215896,0.00625594,0.496774,0.348349,0.00957452,0.535701,0,0.00611706,0.105103,0,0.145123,0.125765,0,0,0.708928,0.117168,0.438166,0,0,0,0,0.000168733,0,0.504803,0,0,0.441638,0.155863,0.183856,0.0421266,0.296598,0.161152,0.43063,0,0,0.0943651,0,0.503972,0,0.427564,0,0,0.420942,0.160688,0.421997,0.325227,0,0.00518329,0.271773,0.326683,0,0.537216,0,0.209578,0,0,0,0,0,0,0,0,0,0.325034,0,0,0,0,0,0.399475,0,0.857189,0,0,0,0.0126238,0,0.438188,0,0.538487,0,0.0337798,0,0.496856,0,0.516754,0,0.053125,0,0.213846,0,0.597641,0,0.382932,0,0,0,0.597015,0,0.306646,0,0,0,0,0
5,0,0,0.258492,0,0.0234528,0.0364852,0.551206,0.262585,0,0.203971,0.41862,0,0.497085,0.294921,0.0558622,0.066947,0,0.0234798,0.488053,0.116299,0.32028,0.00794891,0.168937,0.276702,0.304945,0.242114,0.295819,0.0258417,0.0484427,0.34562,0.0116176,0.422208,0.289251,0.0263243,0.30395,0.369404,0.131136,0,0,0.075647,0.154858,0.515767,0.0310756,0.301367,0.0573036,0,0,0.528024,0,0.114496,0.515551,0,0.380563,0.24336,0.0842527,0.037973,0,0.2516,0.185537,0,0.0960831,0.211387,0.25396,0.54071,0.227295,0.163214,0.406775,0.00841015,0.256706,0.227057,0.000117932,0.407158,0.0693746,0.334289,0.224659,0.357725,0.200448,0.114617,0.349645,0.0486029,0.386532,0.356661,0.014732,0.277704,0.0721939,0,0,0.35095,0.0317145,0.143753,0.438527,0.271811,0.415771,0,0,0.238638,0,0.261917,0.242494,0,0.419358,0.146821,0.175708,0.469807,0,0.0971258,0.000478935,0,0.081765,0.631386,0.0733145,0.0586903,0.291217,0.266727,0.264968,0.327824,0.0923134,0.287228,0.307909,0.0720968,0,0.497912,0.000368522,0.0447913,0.462169,0.0913934,0.0564126,0.016952,0.158925,0.399188,0.415492,0.222001,0.300949,0,0,0.413816,0.414624,0.294228,0.0761232,0.0826131,0.246072,0.00248642,0,0
3,0,0.184538,0.304409,0.0106819,0,0.135873,0.368089,0.312979,0,0.119642,0,0,0.266145,0.238171,0.692378,0,0,0.173991,0.411142,0.203087,0.00304778,0.0354539,0.276232,0.303038,0.226502,0.221097,0.422517,0,0.433652,0.093631,0.190125,0.279941,0,0.0762278,0.33556,0.335234,0.256852,0,0.0682697,0.360093,0.316943,0.157088,0.49221,0.170156,0.373122,0,0,0.182575,0,0.327394,0.0211546,0,0.286456,0.402589,0.51441,0,0,0,0,0,0.0892929,0.519247,0.32561,0,0.222479,0.38807,0.236113,0,0.428586,0.126792,0.186748,0.01756,0.0346751,0.295578,0.252888,0,0.0350322,0.518248,0.000535757,0.294756,0.234958,0.173193,0.341941,0.01302,0.428404,0,0,0.00234988,0.0610132,0.483773,0.023433,0.114227,0.00562723,0.0647526,0.000468936,0.598824,0,0,0,0,0.100606,0.579596,0.6304,0,0,0,0.352373,0.250926,0,0.00544056,0,0.263406,0.0374858,0.317413,0.46001,0,0.20011,0.346958,0.00976251,0.337632,0,0.00212368,0,0.363394,0,0.367379,0.380362,0.00424736,0.225291,0.457889,0.189568,0.156058,0.0160017,0.00111782,0,0.571407,0,0.147241,0.162243,0.00575113,0.342466,0.219472,0.220237,0.300893
2,0,0,0,0,0,0,0,0.000332073,0,0,0,0,0.438945,0.153934,0.870482,0.160913,0,0,0,0,0,0,0,0.00588796,0.131384,0.129971,0.572538,0.0901419,0.280811,0.383178,0.442129,0.456867,0,0,0,0.00597338,0,0,0,0,0.418174,0.296914,0.466661,0.369597,0.18891,0.0918234,0.162834,0.558506,0,0,0,0,0.26806,0,0.688515,0.0582698,0,0,0,0,0.26836,0.294907,0.532879,0.0880209,0.0591554,0,0.377489,0.0370495,0.164018,0.278576,0.192596,0.307877,0.140148,0.205135,0.247663,0.0299118,0.396576,0.00754206,0.577579,0.0369095,0.207761,0.198079,0.281036,0.197454,0.0117652,0.0612578,0.0189762,0.372594,0.353846,0.00853928,0.548406,0.0618269,0.462427,0.000759047,0.113411,0,0,0,0,0,0.369577,0.234206,0.312362,0.102766,0,0.00907637,0.358741,0.000232727,0.445645,0.0330473,0.526417,0.30797,0.166221,0.178773,0.16189,0.0517833,0.210482,0.161436,0.479227,0.0277252,0.229257,0.0257584,0.513142,0.18368,0.43154,0.00977042,0.227719,0.14925,0.326682,0.123497,0.412887,0.0897553,0.444799,0.0611509,0.139905,0.113412,0.5162,0.0110296,0.380187,0.170096,0.120789,0.000200539,0,0.104047
0,0,0,0,0,0,0,0.0720711,0.155497,0,0,0.369729,0,0.559227,0.132852,0.702379,0.101023,0,0,0.045914,0.0348988,0,0,0,0.129284,0.301673,0.00472314,0.677492,0.00078719,0.057608,0.337873,0.0320124,0.558062,0,0,0.0377243,0.233036,0,0,0,0,0.42322,0.48666,0.1455,0.400501,0.0562832,0,0,0.586156,0,0,0.14704,0,0.272213,0.103325,0.584692,0.199507,0,0.103714,0.487027,0,0.491842,0,0.0464612,0.141125,0.141442,0.00396739,0.500495,0.0299758,0.0482799,0.194715,0.00661231,0.546128,0.338413,0.0713609,0.344586,0.0971015,0.116579,0.0890953,0.346053,0.0312354,0.234529,0.261559,0.115939,0.493189,0.0140729,0,0,0.342945,0.238862,0.117291,0.455568,0.063381,0.454834,0,0,0.113359,0,0,0.469406,0,0.571122,0.0245711,0.0826771,0,0,0.258951,0.0501397,0,0.0163014,0.474906,0.148765,0.358519,0.407532,0,0.39887,0,0.0851968,0.195247,0.223343,0.0833112,0.0121234,0.497182,0.0333158,0.249821,0.417946,0.0508301,0.290186,0.0170135,0.383054,0.269616,0.308415,0,0.31239,0,0,0.243929,0.25477,0.146242,0.400718,0.270128,0.456651,0,0,0
